0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
0	-0.65	0	1.8	0	0.42	0	
