0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.318103	-0.0173784	0.878797	-1.60573	0.00547111	-1.56944	
0.316368	-0.034525	0.879037	-1.64029	0.0109184	-1.56872	
0.31388	-0.0513458	0.879306	-1.67434	0.0163245	-1.56782	
0.310688	-0.0677558	0.879603	-1.70776	0.0216731	-1.56678	
0.306851	-0.0836805	0.879924	-1.74045	0.0269489	-1.56559	
0.302431	-0.0990576	0.880265	-1.7723	0.0321378	-1.56428	
0.297499	-0.113837	0.880624	-1.80323	0.0372276	-1.56285	
0.292124	-0.127981	0.880996	-1.83319	0.0422074	-1.56132	
0.286377	-0.141463	0.881379	-1.86212	0.0470682	-1.55971	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.285794	-0.142788	0.881415	-1.86498	0.0475422	-1.55955	
0.287246	-0.129551	0.886476	-1.83775	0.0430598	-1.54699	
0.288213	-0.114382	0.892235	-1.80684	0.0377665	-1.53257	
0.288468	-0.0988023	0.898098	-1.77535	0.0321397	-1.51775	
0.287966	-0.0828922	0.904029	-1.7434	0.0261818	-1.50258	
0.286677	-0.0667411	0.909989	-1.71114	0.0199007	-1.48715	
0.284582	-0.0504458	0.915936	-1.6787	0.0133101	-1.47156	
0.28168	-0.0341074	0.921829	-1.64624	0.0064297	-1.45588	
0.277982	-0.0178281	0.927625	-1.61389	-0.000715479	-1.44021	
0.273515	-0.00170857	0.933288	-1.5818	-0.00809539	-1.42465	
0.268321	0.0141554	0.938779	-1.55011	-0.0156759	-1.40927	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267782	0.0157302	0.939319	-1.54695	-0.016437	-1.40775	
0.267704	0.00168323	0.939405	-1.57529	-0.0099851	-1.4076	
0.266974	-0.0138196	0.939438	-1.60658	-0.00283051	-1.40746	
0.265608	-0.0291435	0.939407	-1.63757	0.00428677	-1.40736	
0.263631	-0.0442145	0.939314	-1.66816	0.0113432	-1.4073	
0.261079	-0.0589648	0.939162	-1.69824	0.0183165	-1.40726	
0.257993	-0.0733342	0.938955	-1.72773	0.025186	-1.40726	
0.254422	-0.0872709	0.938697	-1.75655	0.0319331	-1.40728	
0.250415	-0.100732	0.938393	-1.78463	0.0385414	-1.40733	
0.246025	-0.113684	0.938049	-1.81191	0.0449968	-1.40739	
0.241305	-0.126102	0.937669	-1.83835	0.0512877	-1.40747	
