0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
