0.318708	-0.66976	-0.42047	1.74996	0.0407529	0.451741	-0.292959	
0.325869	-0.670652	-0.429731	1.74757	0.0414084	0.453242	-0.299244	
0.333014	-0.671562	-0.438959	1.74513	0.0420456	0.454777	-0.305496	
0.340144	-0.672488	-0.448153	1.74263	0.0426642	0.456344	-0.311714	
0.347259	-0.67343	-0.457313	1.74008	0.0432642	0.457945	-0.317896	
0.354358	-0.674389	-0.466438	1.73748	0.0438453	0.459578	-0.324044	
0.361442	-0.675363	-0.475528	1.73481	0.0444073	0.461244	-0.330155	
0.36851	-0.676354	-0.484582	1.7321	0.04495	0.462943	-0.336231	
0.375563	-0.677359	-0.4936	1.72933	0.0454733	0.464674	-0.34227	
0.3826	-0.678381	-0.502582	1.7265	0.045977	0.466438	-0.348273	
0.389622	-0.679417	-0.511527	1.72362	0.046461	0.468234	-0.354238	
0.396628	-0.680468	-0.520436	1.72069	0.0469251	0.470062	-0.360166	
0.403619	-0.681534	-0.529307	1.7177	0.0473692	0.471922	-0.366056	
0.410594	-0.682614	-0.53814	1.71465	0.0477932	0.473814	-0.371908	
0.417554	-0.683709	-0.546935	1.71155	0.0481971	0.475738	-0.377722	
0.424499	-0.684817	-0.555693	1.7084	0.0485805	0.477693	-0.383497	
0.431429	-0.68594	-0.564411	1.70519	0.0489436	0.47968	-0.389233	
0.438344	-0.687076	-0.573091	1.70193	0.0492862	0.481699	-0.39493	
0.445244	-0.688225	-0.581733	1.69861	0.0496082	0.483749	-0.400587	
0.452129	-0.689388	-0.590335	1.69524	0.0499095	0.48583	-0.406205	
0.459	-0.690564	-0.598897	1.69181	0.0501901	0.487942	-0.411784	
0.465856	-0.691752	-0.60742	1.68833	0.05045	0.490085	-0.417322	
0.472697	-0.692953	-0.615904	1.68479	0.050689	0.492259	-0.422821	
0.479525	-0.694167	-0.624347	1.6812	0.0509072	0.494464	-0.428279	
0.486339	-0.695393	-0.632751	1.67756	0.0511044	0.496699	-0.433696	
0.493139	-0.696631	-0.641114	1.67386	0.0512808	0.498965	-0.439074	
0.499926	-0.697881	-0.649438	1.6701	0.0514361	0.501262	-0.44441	
0.506699	-0.699142	-0.65772	1.6663	0.0515705	0.503588	-0.449706	
0.513459	-0.700415	-0.665962	1.66243	0.051684	0.505946	-0.454962	
0.520207	-0.7017	-0.674164	1.65852	0.0517764	0.508333	-0.460176	
0.526942	-0.702995	-0.682325	1.65454	0.0518478	0.51075	-0.46535	
0.533665	-0.704302	-0.690445	1.65052	0.0518982	0.513198	-0.470482	
0.540375	-0.70562	-0.698524	1.64643	0.0519276	0.515675	-0.475574	
0.547074	-0.706948	-0.706563	1.6423	0.051936	0.518182	-0.480625	
0.553762	-0.708287	-0.71456	1.63811	0.0519234	0.52072	-0.485635	
0.560438	-0.709636	-0.722517	1.63386	0.0518899	0.523286	-0.490604	
0.567103	-0.710996	-0.730432	1.62956	0.0518355	0.525883	-0.495531	
0.573758	-0.712365	-0.738307	1.6252	0.0517601	0.528509	-0.500418	
0.580403	-0.713745	-0.746141	1.62079	0.0516638	0.531164	-0.505265	
0.587037	-0.715135	-0.753933	1.61633	0.0515467	0.53385	-0.51007	
0.593662	-0.716534	-0.761685	1.61181	0.0514088	0.536564	-0.514834	
0.600278	-0.717943	-0.769395	1.60723	0.0512501	0.539308	-0.519558	
0.606885	-0.719362	-0.777065	1.6026	0.0510706	0.542081	-0.524241	
0.613484	-0.720789	-0.784693	1.59791	0.0508704	0.544884	-0.528884	
0.620074	-0.722226	-0.792281	1.59317	0.0506496	0.547716	-0.533486	
0.626656	-0.723673	-0.799827	1.58837	0.0504082	0.550577	-0.538048	
0.633231	-0.725128	-0.807333	1.58352	0.0501462	0.553467	-0.54257	
0.639799	-0.726592	-0.814798	1.57861	0.0498637	0.556387	-0.547051	
0.64636	-0.728065	-0.822223	1.57364	0.0495607	0.559335	-0.551493	
0.652914	-0.729547	-0.829606	1.56862	0.0492373	0.562313	-0.555894	
0.659463	-0.731037	-0.836949	1.56354	0.0488935	0.565321	-0.560256	
0.666006	-0.732535	-0.844251	1.55841	0.0485295	0.568357	-0.564579	
0.672544	-0.734043	-0.851513	1.55322	0.0481452	0.571423	-0.568862	
0.679077	-0.735558	-0.858735	1.54797	0.0477407	0.574517	-0.573106	
0.685606	-0.737082	-0.865916	1.54266	0.0473161	0.577642	-0.577311	
0.692131	-0.738614	-0.873057	1.5373	0.0468714	0.580795	-0.581477	
0.698652	-0.740154	-0.880157	1.53188	0.0464068	0.583978	-0.585605	
0.705171	-0.741701	-0.887218	1.5264	0.0459222	0.58719	-0.589694	
0.705842	-0.742791	-0.885896	1.52708	0.0420577	0.586757	-0.596516	
0.706514	-0.743883	-0.884577	1.52777	0.0381909	0.586324	-0.603339	
0.707186	-0.744979	-0.883261	1.52847	0.034322	0.58589	-0.610161	
0.707859	-0.746077	-0.881947	1.52918	0.0304507	0.585456	-0.616982	
0.708532	-0.747179	-0.880636	1.5299	0.0265773	0.585021	-0.623803	
0.709206	-0.748284	-0.879329	1.53062	0.0227016	0.584587	-0.630624	
0.70988	-0.749393	-0.878024	1.53136	0.0188237	0.584152	-0.637444	
0.710555	-0.750504	-0.876723	1.53211	0.0149437	0.583717	-0.644264	
0.711231	-0.751619	-0.875425	1.53287	0.0110614	0.583282	-0.651084	
0.711908	-0.752737	-0.87413	1.53363	0.00717698	0.582847	-0.657904	
0.712586	-0.753859	-0.872839	1.53441	0.00329038	0.582412	-0.664723	
0.713264	-0.754983	-0.871551	1.5352	-0.000598368	0.581977	-0.671543	
0.713944	-0.756111	-0.870267	1.53599	-0.00448926	0.581542	-0.678362	
0.714625	-0.757243	-0.868987	1.53679	-0.00838228	0.581107	-0.685181	
0.715307	-0.758377	-0.86771	1.53761	-0.0122774	0.580673	-0.692	
0.715989	-0.759515	-0.866438	1.53843	-0.0161747	0.580238	-0.698819	
0.716674	-0.760656	-0.86517	1.53926	-0.020074	0.579804	-0.705638	
0.717359	-0.761801	-0.863905	1.5401	-0.0239754	0.579371	-0.712457	
0.718046	-0.762949	-0.862645	1.54095	-0.0278789	0.578938	-0.719276	
0.718734	-0.7641	-0.86139	1.5418	-0.0317844	0.578505	-0.726095	
0.719424	-0.765255	-0.860139	1.54267	-0.035692	0.578073	-0.732914	
0.720115	-0.766413	-0.858892	1.54354	-0.0396016	0.577641	-0.739734	
0.720807	-0.767575	-0.85765	1.54443	-0.0435133	0.57721	-0.746554	
0.721501	-0.76874	-0.856412	1.54532	-0.0474269	0.576779	-0.753374	
0.722197	-0.769908	-0.85518	1.54622	-0.0513425	0.57635	-0.760195	
0.722895	-0.77108	-0.853952	1.54713	-0.0552602	0.575921	-0.767015	
0.723594	-0.772256	-0.852729	1.54804	-0.0591797	0.575493	-0.773837	
0.724295	-0.773435	-0.851511	1.54897	-0.0631012	0.575066	-0.780659	
0.724998	-0.774617	-0.850298	1.5499	-0.0670247	0.57464	-0.787481	
0.725703	-0.775803	-0.84909	1.55084	-0.07095	0.574214	-0.794304	
0.726409	-0.776992	-0.847888	1.55178	-0.0748773	0.57379	-0.801127	
0.727118	-0.778185	-0.846691	1.55274	-0.0788065	0.573367	-0.807951	
0.727829	-0.779381	-0.845499	1.5537	-0.0827375	0.572946	-0.814776	
0.728541	-0.780581	-0.844313	1.55467	-0.0866704	0.572525	-0.821601	
0.729256	-0.781785	-0.843133	1.55565	-0.0906051	0.572106	-0.828428	
0.729973	-0.782992	-0.841958	1.55663	-0.0945417	0.571688	-0.835255	
0.730693	-0.784202	-0.840788	1.55763	-0.09848	0.571271	-0.842083	
0.731414	-0.785416	-0.839625	1.55862	-0.10242	0.570856	-0.848912	
0.732138	-0.786634	-0.838467	1.55963	-0.106362	0.570443	-0.855741	
0.732864	-0.787855	-0.837315	1.56064	-0.110306	0.570031	-0.862572	
0.733593	-0.78908	-0.836169	1.56166	-0.114251	0.56962	-0.869404	
0.734324	-0.790309	-0.83503	1.56269	-0.118198	0.569212	-0.876237	
0.735057	-0.791541	-0.833896	1.56372	-0.122147	0.568805	-0.883072	
0.735793	-0.792777	-0.832769	1.56476	-0.126098	0.5684	-0.889907	
0.736532	-0.794016	-0.831647	1.56581	-0.13005	0.567997	-0.896744	
0.737273	-0.79526	-0.830532	1.56686	-0.134004	0.567596	-0.903582	
0.738017	-0.796506	-0.829424	1.56792	-0.137959	0.567197	-0.910421	
0.738764	-0.797757	-0.828322	1.56898	-0.141916	0.5668	-0.917262	
0.739513	-0.799011	-0.827226	1.57005	-0.145875	0.566405	-0.924105	
0.740266	-0.800269	-0.826137	1.57113	-0.149835	0.566012	-0.930948	
0.741021	-0.80153	-0.825055	1.57221	-0.153797	0.565622	-0.937794	
0.741778	-0.802795	-0.823979	1.5733	-0.157761	0.565233	-0.944641	
0.742539	-0.804064	-0.82291	1.57439	-0.161726	0.564848	-0.95149	
0.743303	-0.805337	-0.821847	1.57549	-0.165692	0.564465	-0.958341	
0.74407	-0.806614	-0.820792	1.57659	-0.16966	0.564084	-0.965194	
0.74484	-0.807894	-0.819743	1.5777	-0.173629	0.563706	-0.972048	
0.745613	-0.809178	-0.818701	1.57882	-0.1776	0.56333	-0.978904	
0.746389	-0.810465	-0.817667	1.57994	-0.181572	0.562957	-0.985763	
0.747168	-0.811757	-0.816639	1.58106	-0.185545	0.562587	-0.992623	
0.74795	-0.813052	-0.815618	1.58219	-0.18952	0.56222	-0.999486	
0.748736	-0.814351	-0.814604	1.58332	-0.193496	0.561856	-1.00635	
0.749525	-0.815654	-0.813598	1.58446	-0.197474	0.561495	-1.01322	
0.750317	-0.816961	-0.812599	1.5856	-0.201453	0.561137	-1.02009	
0.751113	-0.818271	-0.811607	1.58675	-0.205433	0.560782	-1.02696	
0.751912	-0.819586	-0.810622	1.5879	-0.209414	0.56043	-1.03383	
0.752714	-0.820904	-0.809644	1.58906	-0.213397	0.560081	-1.04071	
0.75352	-0.822226	-0.808674	1.59022	-0.21738	0.559736	-1.04759	
0.75433	-0.823552	-0.807711	1.59138	-0.221365	0.559394	-1.05447	
0.755143	-0.824882	-0.806756	1.59255	-0.225351	0.559056	-1.06136	
0.755959	-0.826215	-0.805808	1.59372	-0.229338	0.558721	-1.06825	
0.756779	-0.827553	-0.804868	1.5949	-0.233327	0.558389	-1.07514	
0.757603	-0.828894	-0.803935	1.59608	-0.237316	0.558062	-1.08203	
0.758431	-0.83024	-0.80301	1.59726	-0.241306	0.557738	-1.08893	
0.759262	-0.831589	-0.802092	1.59844	-0.245297	0.557418	-1.09583	
0.760097	-0.832942	-0.801182	1.59963	-0.24929	0.557101	-1.10273	
0.760935	-0.8343	-0.800279	1.60082	-0.253283	0.556789	-1.10963	
0.761778	-0.835661	-0.799384	1.60202	-0.257277	0.556481	-1.11654	
0.762624	-0.837026	-0.798497	1.60322	-0.261272	0.556177	-1.12346	
0.763475	-0.838395	-0.797617	1.60442	-0.265268	0.555877	-1.13037	
0.764329	-0.839768	-0.796746	1.60562	-0.269264	0.555581	-1.13729	
0.765187	-0.841145	-0.795881	1.60682	-0.273262	0.555289	-1.14422	
0.766049	-0.842526	-0.795025	1.60803	-0.27726	0.555002	-1.15114	
0.766915	-0.843911	-0.794177	1.60924	-0.281259	0.554719	-1.15807	
0.767785	-0.8453	-0.793336	1.61045	-0.285259	0.554441	-1.16501	
0.76866	-0.846694	-0.792503	1.61167	-0.289259	0.554167	-1.17195	
0.769538	-0.848091	-0.791678	1.61288	-0.29326	0.553899	-1.17889	
0.77042	-0.849492	-0.79086	1.6141	-0.297261	0.553634	-1.18583	
0.771307	-0.850897	-0.790051	1.61532	-0.301263	0.553375	-1.19279	
0.772198	-0.852307	-0.789249	1.61654	-0.305266	0.55312	-1.19974	
0.773093	-0.85372	-0.788455	1.61776	-0.309269	0.552871	-1.2067	
0.773993	-0.855138	-0.787669	1.61899	-0.313272	0.552626	-1.21366	
0.774896	-0.85656	-0.786891	1.62021	-0.317276	0.552387	-1.22063	
0.775804	-0.857985	-0.786121	1.62144	-0.32128	0.552152	-1.2276	
0.776717	-0.859415	-0.785358	1.62267	-0.325285	0.551923	-1.23458	
0.777633	-0.860849	-0.784604	1.62389	-0.32929	0.551699	-1.24156	
0.778554	-0.862288	-0.783857	1.62512	-0.333295	0.551481	-1.24855	
0.77948	-0.86373	-0.783118	1.62635	-0.3373	0.551268	-1.25554	
0.78041	-0.865176	-0.782387	1.62758	-0.341306	0.551061	-1.26254	
0.781344	-0.866627	-0.781664	1.62881	-0.345311	0.550859	-1.26954	
0.782284	-0.868082	-0.780949	1.63004	-0.349317	0.550663	-1.27655	
0.777659	-0.863798	-0.775259	1.63129	-0.348236	0.549786	-1.27114	
0.773016	-0.859523	-0.769518	1.63247	-0.347171	0.548951	-1.26573	
0.768352	-0.855258	-0.763726	1.63358	-0.346121	0.548158	-1.26031	
0.76367	-0.851003	-0.757884	1.63463	-0.345088	0.547407	-1.25487	
0.758968	-0.846759	-0.75199	1.63562	-0.344072	0.546698	-1.24943	
0.754248	-0.842526	-0.746047	1.63654	-0.343074	0.54603	-1.24397	
0.749508	-0.838304	-0.740053	1.6374	-0.342095	0.545405	-1.2385	
0.74475	-0.834094	-0.73401	1.63819	-0.341135	0.544823	-1.23303	
0.739972	-0.829896	-0.727918	1.63892	-0.340196	0.544282	-1.22754	
0.735177	-0.82571	-0.721776	1.63958	-0.339277	0.543785	-1.22204	
0.730363	-0.821538	-0.715586	1.64018	-0.338381	0.54333	-1.21653	
0.725531	-0.817378	-0.709348	1.64072	-0.337506	0.542918	-1.21101	
0.720681	-0.813233	-0.703061	1.64119	-0.336655	0.542549	-1.20547	
0.715813	-0.809101	-0.696727	1.64159	-0.335827	0.542223	-1.19993	
0.710929	-0.804983	-0.690346	1.64193	-0.335024	0.541941	-1.19437	
0.706027	-0.80088	-0.683918	1.6422	-0.334246	0.541702	-1.1888	
0.701109	-0.796792	-0.677445	1.64241	-0.333495	0.541506	-1.18322	
0.696174	-0.792719	-0.670925	1.64256	-0.33277	0.541354	-1.17762	
0.691224	-0.788662	-0.66436	1.64264	-0.332072	0.541245	-1.17202	
0.686258	-0.784619	-0.657751	1.64265	-0.331402	0.54118	-1.1664	
0.681277	-0.780593	-0.651097	1.6426	-0.330762	0.541159	-1.16077	
0.676282	-0.776583	-0.6444	1.64249	-0.330151	0.541182	-1.15512	
0.671272	-0.772589	-0.637659	1.6423	-0.32957	0.541248	-1.14946	
0.666249	-0.768611	-0.630877	1.64206	-0.329019	0.541359	-1.14379	
0.661212	-0.76465	-0.624052	1.64175	-0.328501	0.541514	-1.13811	
0.656163	-0.760705	-0.617186	1.64137	-0.328015	0.541714	-1.13242	
0.651101	-0.756777	-0.610279	1.64093	-0.327561	0.541957	-1.12671	
0.646028	-0.752866	-0.603333	1.64042	-0.327141	0.542245	-1.12099	
0.640944	-0.748972	-0.596347	1.63985	-0.326756	0.542578	-1.11526	
0.63585	-0.745095	-0.589322	1.63921	-0.326405	0.542955	-1.10951	
0.630745	-0.741236	-0.58226	1.63851	-0.326089	0.543376	-1.10375	
0.625632	-0.737393	-0.57516	1.63774	-0.32581	0.543842	-1.09798	
0.62051	-0.733567	-0.568023	1.6369	-0.325567	0.544353	-1.0922	
0.61538	-0.729759	-0.560851	1.636	-0.325362	0.544909	-1.0864	
0.610242	-0.725967	-0.553643	1.63504	-0.325194	0.545509	-1.08059	
0.605098	-0.722192	-0.546401	1.63401	-0.325065	0.546154	-1.07477	
0.599949	-0.718435	-0.539126	1.63291	-0.324974	0.546844	-1.06894	
0.594794	-0.714694	-0.531818	1.63175	-0.324923	0.547579	-1.06309	
0.589634	-0.710969	-0.524477	1.63052	-0.324912	0.548359	-1.05723	
0.584471	-0.707262	-0.517105	1.62922	-0.324941	0.549184	-1.05136	
0.579305	-0.70357	-0.509703	1.62787	-0.325011	0.550054	-1.04548	
0.574137	-0.699895	-0.50227	1.62644	-0.325122	0.55097	-1.03959	
0.568967	-0.696236	-0.494809	1.62495	-0.325276	0.55193	-1.03369	
0.563797	-0.692592	-0.48732	1.62339	-0.325471	0.552936	-1.02777	
0.558626	-0.688964	-0.479803	1.62177	-0.325709	0.553986	-1.02185	
0.553457	-0.685351	-0.472259	1.62008	-0.32599	0.555082	-1.01591	
0.548289	-0.681753	-0.46469	1.61833	-0.326315	0.556224	-1.00996	
0.543123	-0.67817	-0.457095	1.61651	-0.326683	0.55741	-1.00401	
0.537961	-0.674601	-0.449477	1.61462	-0.327096	0.558642	-0.998042	
0.532803	-0.671046	-0.441835	1.61267	-0.327553	0.55992	-0.992067	
0.527649	-0.667504	-0.43417	1.61065	-0.328055	0.561243	-0.986083	
0.522501	-0.663976	-0.426483	1.60857	-0.328602	0.562611	-0.98009	
0.517359	-0.66046	-0.418775	1.60642	-0.329195	0.564024	-0.974089	
0.512224	-0.656957	-0.411047	1.60421	-0.329833	0.565484	-0.968079	
0.507097	-0.653465	-0.403299	1.60193	-0.330517	0.566988	-0.962063	
0.501979	-0.649985	-0.395533	1.59958	-0.331248	0.568538	-0.956039	
0.496871	-0.646515	-0.387748	1.59716	-0.332024	0.570134	-0.950008	
0.491772	-0.643056	-0.379946	1.59468	-0.332848	0.571776	-0.943971	
0.486684	-0.639607	-0.372127	1.59214	-0.333718	0.573463	-0.937928	
0.481608	-0.636168	-0.364291	1.58953	-0.334636	0.575196	-0.93188	
0.476544	-0.632736	-0.356441	1.58685	-0.3356	0.576974	-0.925827	
0.471494	-0.629313	-0.348576	1.5841	-0.336612	0.578799	-0.91977	
0.466457	-0.625898	-0.340697	1.58129	-0.337672	0.580669	-0.913708	
0.461435	-0.622489	-0.332804	1.57841	-0.338779	0.582585	-0.907643	
0.456428	-0.619087	-0.324898	1.57547	-0.339934	0.584547	-0.901575	
0.451437	-0.615691	-0.31698	1.57246	-0.341137	0.586554	-0.895505	
0.446462	-0.612299	-0.30905	1.56938	-0.342388	0.588608	-0.889433	
0.441504	-0.608912	-0.301109	1.56624	-0.343688	0.590708	-0.883359	
0.436565	-0.605528	-0.293158	1.56303	-0.345035	0.592854	-0.877285	
0.431643	-0.602147	-0.285196	1.55975	-0.346432	0.595046	-0.87121	
0.426741	-0.598768	-0.277224	1.55641	-0.347876	0.597284	-0.865136	
0.421858	-0.595391	-0.269243	1.553	-0.34937	0.599569	-0.859062	
0.416995	-0.592015	-0.261253	1.54952	-0.350912	0.6019	-0.85299	
0.412153	-0.588638	-0.253254	1.54597	-0.352503	0.604277	-0.84692	
0.407332	-0.585261	-0.245247	1.54236	-0.354142	0.606701	-0.840853	
0.402533	-0.581881	-0.237231	1.53868	-0.355831	0.609171	-0.834789	
0.397756	-0.5785	-0.229208	1.53493	-0.357569	0.611688	-0.828728	
0.393001	-0.575115	-0.221178	1.53112	-0.359357	0.614252	-0.822672	
0.38827	-0.571726	-0.21314	1.52723	-0.361193	0.616863	-0.816621	
0.383562	-0.568332	-0.205095	1.52328	-0.36308	0.619521	-0.810576	
0.378877	-0.564933	-0.197042	1.51926	-0.365016	0.622225	-0.804537	
0.374217	-0.561527	-0.188983	1.51518	-0.367001	0.624977	-0.798504	
0.369582	-0.558113	-0.180916	1.51102	-0.369037	0.627777	-0.792479	
0.364971	-0.554691	-0.172843	1.5068	-0.371123	0.630623	-0.786462	
0.360385	-0.55126	-0.164762	1.5025	-0.373259	0.633518	-0.780453	
0.355825	-0.547819	-0.156675	1.49814	-0.375445	0.63646	-0.774454	
0.351291	-0.544367	-0.14858	1.49371	-0.377683	0.63945	-0.768464	
0.346783	-0.540903	-0.140477	1.48921	-0.379971	0.642488	-0.762484	
0.342301	-0.537426	-0.132367	1.48464	-0.38231	0.645574	-0.756516	
0.337845	-0.533935	-0.124249	1.48001	-0.384702	0.648709	-0.750559	
0.333416	-0.53043	-0.116122	1.4753	-0.387145	0.651893	-0.744613	
0.329014	-0.526909	-0.107987	1.47052	-0.38964	0.655125	-0.738681	
0.324638	-0.523371	-0.0998429	1.46567	-0.392187	0.658406	-0.732761	
0.32029	-0.519816	-0.0916891	1.46075	-0.394788	0.661737	-0.726855	
0.315969	-0.516242	-0.0835251	1.45576	-0.397442	0.665117	-0.720964	
0.311675	-0.512649	-0.0753506	1.4507	-0.40015	0.668548	-0.715087	
0.307409	-0.509035	-0.0671647	1.44557	-0.402913	0.672028	-0.709225	
0.303169	-0.505399	-0.0589668	1.44036	-0.40573	0.675558	-0.70338	
0.298958	-0.501741	-0.0507562	1.43508	-0.408603	0.67914	-0.69755	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
0.294774	-0.498059	-0.042532	1.42973	-0.411532	0.682772	-0.691738	
