0.319048	3.36778e-18	0.878589	-1.5708	-4.87609e-20	-1.57	
0.318103	-0.0173784	0.878797	-1.60573	0.00547111	-1.56944	
0.316388	-0.0346243	0.87899	-1.64049	0.0109551	-1.56883	
0.313902	-0.0516081	0.879214	-1.67486	0.0164211	-1.56806	
0.310683	-0.0682629	0.879466	-1.70878	0.0218589	-1.56712	
0.306773	-0.0845292	0.879744	-1.74217	0.0272592	-1.56603	
0.302223	-0.100355	0.880044	-1.77495	0.0326128	-1.56481	
0.297086	-0.115697	0.880361	-1.80708	0.0379112	-1.56345	
0.291417	-0.13052	0.880693	-1.83851	0.0431465	-1.56199	
0.285273	-0.144796	0.881035	-1.8692	0.0483114	-1.56043	
0.284298	-0.147043	0.881047	-1.87405	0.0491154	-1.56029	
0.284238	-0.147184	0.881045	-1.87436	0.0491656	-1.56028	
0.284234	-0.147192	0.881045	-1.87437	0.0491687	-1.56028	
0.284234	-0.147193	0.881045	-1.87438	0.0491689	-1.56028	
0.284234	-0.147193	0.881045	-1.87438	0.0491689	-1.56028	
0.284234	-0.147193	0.881045	-1.87438	0.0491689	-1.56028	
0.284234	-0.147193	0.881045	-1.87438	0.0491689	-1.56028	
0.284234	-0.147193	0.881045	-1.87438	0.0491689	-1.56028	
0.284234	-0.147193	0.881045	-1.87438	0.0491689	-1.56028	
0.284234	-0.147193	0.881045	-1.87438	0.0491689	-1.56028	
0.285796	-0.133973	0.886127	-1.8471	0.0448031	-1.54769	
0.286977	-0.118098	0.89211	-1.81464	0.0393821	-1.53273	
0.287402	-0.101759	0.898194	-1.78153	0.0335869	-1.51737	
0.287014	-0.0851481	0.904317	-1.74811	0.0274592	-1.50173	
0.285785	-0.0683472	0.910447	-1.71449	0.021005	-1.48587	
0.283702	-0.0514359	0.916546	-1.68078	0.0142325	-1.46987	
0.280763	-0.0344959	0.92258	-1.64707	0.00715381	-1.45381	
0.276977	-0.0176098	0.928515	-1.61346	-0.000214806	-1.43775	
0.272365	-0.000858556	0.934316	-1.58007	-0.00785335	-1.42177	
0.26696	0.0156801	0.939954	-1.54697	-0.0157384	-1.40594	
0.266219	0.0180219	0.940674	-1.54226	-0.0168637	-1.4039	
0.266191	0.0181287	0.9407	-1.54205	-0.0169144	-1.40383	
0.26619	0.0181336	0.940701	-1.54204	-0.0169167	-1.40382	
0.26619	0.0181338	0.940701	-1.54204	-0.0169169	-1.40382	
0.26619	0.0181338	0.940701	-1.54204	-0.0169169	-1.40382	
0.26619	0.0181338	0.940701	-1.54204	-0.0169169	-1.40382	
0.26619	0.0181338	0.940701	-1.54204	-0.0169169	-1.40382	
0.26619	0.0181338	0.940701	-1.54204	-0.0169169	-1.40382	
0.26619	0.0181338	0.940701	-1.54204	-0.0169169	-1.40382	
0.26619	0.0181338	0.940701	-1.54204	-0.0169169	-1.40382	
0.26617	0.00413134	0.940801	-1.57034	-0.0105461	-1.40365	
0.265478	-0.0120024	0.940836	-1.60296	-0.00316708	-1.40352	
0.264093	-0.028099	0.940793	-1.63557	0.00424465	-1.40345	
0.262035	-0.0439868	0.940678	-1.66787	0.0116213	-1.40342	
0.259333	-0.059603	0.940494	-1.69979	0.0189439	-1.40344	
0.256021	-0.0748956	0.940245	-1.73125	0.0261969	-1.4035	
0.252139	-0.089819	0.939934	-1.76219	0.0333661	-1.4036	
0.247729	-0.104334	0.939565	-1.79258	0.0404384	-1.40373	
0.242835	-0.118407	0.93914	-1.82237	0.047402	-1.4039	
0.237505	-0.132012	0.938665	-1.85152	0.0542467	-1.40409	
